Date_Start_Date,Project_Size,Project_Cost
1/16/2019,0,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,1,1
1/16/2019,60000,0
1/16/2019,60000,0
1/16/2019,60000,0
1/16/2019,60000,0
1/16/2019,60000,0
1/16/2019,60000,0
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,0,1
1/17/2019,0,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/17/2019,1,1
1/18/2019,120000,24000000
1/20/2019,1,1
1/20/2019,1,1
1/20/2019,1,1
1/20/2019,1,1
1/20/2019,1,1
1/20/2019,1,1
1/20/2019,1,1
1/22/2019,0,1
1/22/2019,0,1
1/22/2019,0,1
1/22/2019,1,1
1/22/2019,1,1
1/22/2019,1,1
1/22/2019,1,1
1/22/2019,1,1
1/22/2019,1,1
1/22/2019,1,1
1/22/2019,1,1
1/22/2019,1,1
1/22/2019,1,1
1/23/2019,0,1
1/23/2019,0,1
1/23/2019,0,1
1/23/2019,1,1
1/23/2019,1,1
1/23/2019,1,1
1/23/2019,1,1
1/23/2019,1,1
1/23/2019,1,1
1/23/2019,1,1
1/23/2019,1,1
1/24/2019,1,1
1/24/2019,1,1
1/24/2019,1,1
1/24/2019,1,1
1/24/2019,1,1
1/24/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/25/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/28/2019,1,1
1/29/2019,10,10
1/29/2019,10,10
1/29/2019,10,10
1/29/2019,10,10
1/29/2019,10,10
1/29/2019,10,10
1/29/2019,10,10
1/29/2019,10,10
1/29/2019,10,10
1/29/2019,1,1
1/29/2019,1,1
1/29/2019,1,1
1/29/2019,18000,4500000
1/29/2019,18000,4500000
1/29/2019,1,1
1/29/2019,1,1
1/29/2019,1,1
1/29/2019,1,1
1/29/2019,1,1
1/29/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/30/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,1,1
1/31/2019,0,0
2/1/2019,0,0
2/1/2019,0,0
2/4/2019,1,1
2/4/2019,1,1
2/4/2019,0,0
2/4/2019,0,0
2/4/2019,0,0
2/4/2019,0,0
2/4/2019,0,0
2/4/2019,1,1
2/4/2019,1,1
2/4/2019,1,1
2/4/2019,1,1
2/4/2019,1,1
2/4/2019,1,1
2/4/2019,1,1
2/4/2019,1,1
2/4/2019,1,1
2/4/2019,1,1
2/4/2019,1,1
2/5/2019,1,1
2/5/2019,1,1
2/5/2019,1,1
2/5/2019,1,1
2/5/2019,1,1
2/5/2019,1,1
2/5/2019,100000,10000000
2/5/2019,1,1
2/5/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,5000,1000000
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/6/2019,1,1
2/7/2019,1,1
2/7/2019,1,1
2/7/2019,1,1
2/7/2019,1,1
2/7/2019,1,1
2/7/2019,1,1
2/7/2019,1,1
2/7/2019,1,1
2/7/2019,1,1
2/7/2019,1,1
2/7/2019,1,1
2/7/2019,1,1
2/7/2019,0,1
2/8/2019,0,0
2/8/2019,0,0
2/8/2019,0,0
2/8/2019,0,0
2/8/2019,1044,45000000
2/8/2019,1044,45000000
2/8/2019,1044,45000000
2/8/2019,1,1
2/8/2019,1,1
2/8/2019,0,0
2/8/2019,0,0
2/11/2019,1,1
2/11/2019,1,1
2/11/2019,1,1
2/11/2019,1,1
2/11/2019,1,1
2/11/2019,1,1
2/11/2019,1,1
2/11/2019,19744,4000000
2/11/2019,19744,4000000
2/11/2019,19744,4000000
2/11/2019,19744,4000000
2/11/2019,19744,4000000
2/11/2019,19744,4000000
2/11/2019,19744,4000000
2/11/2019,1,1
2/11/2019,1,1
2/11/2019,1,1
2/12/2019,1,1
2/12/2019,1,1
2/12/2019,5000,1000000
2/12/2019,5000,1000000
2/12/2019,5000,1000000
2/13/2019,1,1
2/13/2019,1,1
2/13/2019,1,1
2/13/2019,1,1
2/13/2019,5000,1000000
2/13/2019,5000,1000000
2/13/2019,1,1
2/13/2019,1,1
2/13/2019,1,1
2/13/2019,1,1
2/13/2019,1,1
2/14/2019,1,1
2/14/2019,1,1
2/14/2019,1,1
2/14/2019,1,1
2/14/2019,1,1
2/14/2019,0,1
2/14/2019,0,1
2/14/2019,0,1
2/15/2019,1,1
2/15/2019,1,1
2/15/2019,1,1
2/15/2019,1,1
2/15/2019,1,1
2/15/2019,1,1
2/15/2019,1,1
2/15/2019,1,1
2/17/2019,5000,1000000
2/17/2019,5000,1000000
2/17/2019,5000,1000000
2/17/2019,5000,1000000
2/17/2019,5000,1000000
2/17/2019,5000,1000000
2/17/2019,5000,1000000
2/17/2019,5000,1000000
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,110000,40000000
2/18/2019,110000,40000000
2/18/2019,110000,40000000
2/18/2019,110000,40000000
2/18/2019,110000,40000000
2/18/2019,110000,40000000
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/19/2019,86000,8250000
2/19/2019,86000,8250000
2/19/2019,86000,8250000
2/19/2019,86000,8250000
2/19/2019,86000,8250000
2/20/2019,1,1
2/20/2019,1,1
2/20/2019,0,0
2/20/2019,0,0
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/20/2019,5000,1000000
2/21/2019,1,1
2/21/2019,1,1
2/21/2019,1,1
2/21/2019,1,1
2/21/2019,1,1
2/22/2019,0,0
2/22/2019,0,0
2/22/2019,0,0
2/22/2019,0,0
2/22/2019,0,1
2/22/2019,0,1
2/22/2019,0,1
2/22/2019,0,1
2/22/2019,0,1
2/22/2019,0,1
2/22/2019,0,1
2/22/2019,0,1
2/22/2019,0,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,0,0
2/25/2019,0,0
2/25/2019,0,0
2/25/2019,0,0
2/26/2019,1,15000000
2/26/2019,1,15000000
2/26/2019,1,15000000
2/26/2019,1,15000000
2/26/2019,1,15000000
2/26/2019,1,15000000
2/26/2019,1,15000000
2/26/2019,1,15000000
2/26/2019,1,15000000
2/26/2019,1,15000000
2/26/2019,1,15000000
2/26/2019,1,15000000
2/26/2019,0,0
2/26/2019,0,0
2/26/2019,0,0
2/26/2019,5000,1000000
2/26/2019,5000,1000000
2/26/2019,5000,1000000
2/26/2019,5000,1000000
2/26/2019,5000,1000000
2/26/2019,5000,1000000
2/26/2019,5000,1000000
2/26/2019,5000,1000000
2/26/2019,5000,1000000
2/26/2019,5000,1000000
2/26/2019,5000,1000000
2/26/2019,5000,1000000
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,0,0
2/27/2019,0,0
2/27/2019,0,0
2/27/2019,0,0
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/28/2019,1,1
2/28/2019,1,1
2/28/2019,1,1
2/28/2019,1,1
2/28/2019,1,1
2/28/2019,1,1
2/28/2019,0,1
2/28/2019,0,1
2/28/2019,0,1
2/28/2019,0,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,0,0
3/1/2019,150000,10000000
3/1/2019,150000,10000000
3/1/2019,150000,10000000
3/1/2019,150000,10000000
3/1/2019,150000,10000000
3/1/2019,150000,10000000
3/1/2019,150000,10000000
3/1/2019,5000,1000000
3/1/2019,5000,1000000
3/2/2019,1,1
3/2/2019,1,1
3/2/2019,1,1
3/2/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,60000,2000000
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/5/2019,0,0
3/5/2019,0,0
3/5/2019,0,0
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,5000,1000000
3/5/2019,5000,1000000
3/5/2019,5000,1000000
3/5/2019,5000,1000000
3/5/2019,5000,1000000
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,7600,1
3/7/2019,1,1
3/7/2019,1,1
3/7/2019,1,1
3/7/2019,1,1
3/7/2019,1,1
3/8/2019,5000,1000000
3/8/2019,5000,1000000
3/8/2019,5000,1000000
3/8/2019,5000,1000000
3/8/2019,5000,1000000
3/8/2019,5000,1000000
3/8/2019,0,0
3/8/2019,0,0
3/8/2019,0,0
3/8/2019,0,0
3/8/2019,0,0
3/11/2019,1,1
3/11/2019,1,1
3/11/2019,1,1
3/11/2019,1,1
3/11/2019,0,1
3/11/2019,0,1
3/11/2019,0,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,0,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/13/2019,1,1
3/14/2019,5000,1000000
3/14/2019,5000,1000000
3/14/2019,5000,1000000
3/14/2019,5000,1000000
3/14/2019,5000,1000000
3/14/2019,5000,1000000
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/15/2019,100,100
3/15/2019,100,100
3/18/2019,0,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/20/2019,1,1
3/20/2019,1,1
3/20/2019,1,1
3/20/2019,1,1
3/20/2019,1,1
3/20/2019,0,0
3/20/2019,0,0
3/20/2019,0,0
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,0,0
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,0,1
3/21/2019,0,1
3/21/2019,0,1
3/21/2019,0,1
3/21/2019,0,1
3/21/2019,0,1
3/22/2019,1,1
3/22/2019,1,1
3/22/2019,1,1
3/22/2019,1,1
3/22/2019,1,1
3/22/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/25/2019,0,0
3/25/2019,0,0
3/25/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/27/2019,90000,27000
3/27/2019,90000,27000
3/27/2019,90000,27000
3/27/2019,90000,27000
3/27/2019,90000,27000
3/27/2019,90000,27000
3/27/2019,90000,27000
3/27/2019,90000,27000
3/27/2019,90000,27000
3/27/2019,90000,27000
3/27/2019,1,1
3/27/2019,1,1
3/27/2019,1,1
3/27/2019,1,1
3/28/2019,1,1
3/28/2019,1,1
3/28/2019,1,1
3/28/2019,0,1
3/28/2019,0,1
3/28/2019,0,1
3/28/2019,1,1
3/28/2019,1,1
3/28/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,0,1
3/29/2019,0,1
3/29/2019,0,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
4/1/2019,1,1
4/1/2019,1,1
4/1/2019,1,1
4/1/2019,0,1
4/1/2019,0,1
4/1/2019,0,1
4/1/2019,0,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,0,0
4/2/2019,0,0
4/2/2019,0,0
4/2/2019,0,0
4/2/2019,0,0
4/2/2019,0,0
4/2/2019,0,0
4/2/2019,1,1
4/2/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/4/2019,1,1
4/4/2019,1,1
4/5/2019,120000,24000000
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,0,1
4/5/2019,0,1
4/5/2019,0,1
4/5/2019,0,1
4/5/2019,0,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/8/2019,40000,1000000
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,0,0
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,0,1
4/8/2019,0,1
4/8/2019,0,1
4/8/2019,0,1
4/9/2019,5000,1000000
4/9/2019,5000,1000000
4/9/2019,5000,1000000
4/9/2019,5000,1000000
4/9/2019,1,1
4/9/2019,1,1
4/11/2019,0,0
4/11/2019,0,0
4/11/2019,0,0
4/11/2019,0,0
4/11/2019,0,0
4/12/2019,0,1
4/12/2019,0,1
4/14/2019,0,0
4/14/2019,0,0
4/14/2019,0,0
4/15/2019,680,0
4/15/2019,680,0
4/15/2019,680,0
4/15/2019,1,1
4/15/2019,1,1
4/15/2019,1,1
4/15/2019,1,1
4/15/2019,1,1
4/15/2019,1,1
4/15/2019,1,1
4/16/2019,1,1
4/16/2019,0,1
4/16/2019,0,0
4/17/2019,5000,1000000
4/17/2019,5000,1000000
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/19/2019,0,1
4/22/2019,0,1
4/22/2019,0,1
4/22/2019,0,1
4/22/2019,1,1
4/22/2019,1,1
4/22/2019,1,1
4/22/2019,1,1
4/22/2019,0,1
4/22/2019,0,1
4/22/2019,0,1
4/22/2019,0,1
4/23/2019,0,1
4/23/2019,0,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,0,1
4/23/2019,0,1
4/23/2019,0,1
4/23/2019,1,1
4/23/2019,1,1
4/24/2019,1,1
4/24/2019,1,1
4/24/2019,5000,1000000
4/25/2019,0,1
4/25/2019,0,1
4/25/2019,0,1
4/25/2019,0,1
4/25/2019,0,1
4/25/2019,0,1
4/25/2019,0,1
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,5000,1000000
4/25/2019,1,1
4/25/2019,1,1
4/26/2019,1,1
4/26/2019,1,1
4/28/2019,1,1
4/28/2019,1,1
4/29/2019,5000,1000000
4/29/2019,5000,1000000
4/29/2019,5000,1000000
4/29/2019,5000,1000000
4/29/2019,5000,1000000
4/29/2019,5000,1000000
4/29/2019,5000,1000000
4/29/2019,5000,1000000
4/29/2019,0,1
4/29/2019,0,1
4/30/2019,0,0
4/30/2019,0,1
4/30/2019,0,1
4/30/2019,0,1
4/30/2019,1,1
4/30/2019,1,1
4/30/2019,1,1
4/30/2019,1,1
4/30/2019,182800,30000000
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,60000,1
5/1/2019,60000,1
5/1/2019,60000,1
5/1/2019,60000,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,0,1
5/1/2019,0,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/5/2019,1,1
5/5/2019,1,1
5/5/2019,1,1
5/5/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,0,1
5/6/2019,0,1
5/6/2019,0,1
5/6/2019,0,1
5/6/2019,0,1
5/6/2019,0,1
5/6/2019,0,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,0,0
5/8/2019,0,0
5/8/2019,0,0
5/8/2019,0,0
5/8/2019,0,0
5/8/2019,0,0
5/8/2019,0,0
5/8/2019,0,0
5/8/2019,0,0
5/9/2019,1,1
5/9/2019,1,1
5/9/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
